ncm;cnro_enmienda;ncm_descri
29241921;006;N-Metilformamida
29241911;006;2-Cloro-N-metilacetoacetamida
29241100;006;Meprobamato
29239090;006;Sales e hidroxidos de amonio cuaternario,lecitinas y otros fofoaminolipidos,ncop.
29021910;006;Limoneno
29021100;006;Ciclohexano
29012900;006;Hidrocarburos aciclicos no saturados ncop.
29012410;006;Buta-1,3-dieno
29012300;006;Buteno(butileno) y sus isomeros
29012200;006;Propeno(propileno)
22060010;006;Sidra
22059000;006;Vermut y similares,en envases > a 2 l.
22051000;006;Vermut y similares en envases <= a 2 l.
21061000;006;Concentrados de proteinas y sustancias proteicas texturadas
21042000;006;Preparaciones alimenticias compuestas homogeneizadas
21041021;006;Sopas,potajes o caldos preparados,en envases <= a 1kg.
15149990;006;Aceite de nabo,colza o mostaza y sus fracciones  excluidos c/bajo contenido de acido erucico,en  bruto y refinado
15149100;006;Aceite de nabo y colza y  sus fracciones excluido c/bajo contenido de acido erucico y de mostaza y sus fracciones en bruto
15141990;006;Aceites de nabo o de colza c/bajo contenido de acido erucico y sus fracciones excluido en bruto y refinados
15132920;006;Aceite de babasu excluido en bruto
15132120;006;Aceite de babasu en bruto
15132110;006;Aceite de almendra de palma en bruto
15131100;006;Aceite de coco en bruto
15122990;006;Aceite de algodon ncop.
15122910;006;Aceite de algodon refinado
15121919;006;Aceite de girasol ncop.
15121911;006;Aceite de girasol refinado,en envases <= a 5 l.
15121120;006;Aceite de cartamo en bruto
30046000;006;Los demas, que contengan los principios activos contra la malaria (paludismo) descriptos en la Nota 2 de subpartida del presente Capitulo
30021410;006;Anticuerpos monoclonales en solucion tampon, conteniendo albumina bovina
35079023;006;Enzimas preparadas a base de estreptoquinasa
32041220;006;Colorantes p/mordientes y preparaciones a base de ellos
32030021;006;Materia colorante animal:carmin de cochinilla
32030013;006;Materia colorante vegetal : morina
32030012;006;Materia colorante vegetal : fisetina
32030011;006;Materia colorante vegetal : hemateina
32029021;006;Preparaciones curtientes a base de compuestos de cromo
32029019;006;Productos curtientes inorganicos ncop.
32029013;006;Productos curtientes inorganicos a base de sales de circonio
32019020;006;Taninos
32019019;006;Extractos curtientes de origen vegetal ncop.
32019012;006;Extracto de roble o casta?o
32019011;006;Extracto de gambir
30049033;006;Medicamentos c/Clembuterol o su clorhidrato,acondicionados p/la venta por menor
30049029;006;Medicamentos c/productos de las partidas 2916/2920 ncop.,s/enzimas,acondicionados p/la venta por menor
30049027;006;Medicamentos c/Acido fumarico,sus sales o esteres,Fenofibrato,acondicionados p/la venta por menor
30049022;006;Medicamentos c/Acido dehidrocolico,su sal sodica o magnesica,Acido colico o deoxicolico,acondicionados p/la venta por menor
30049019;006;Medicamentos c/enzimas ncop.,acondicionados p/la venta por menor
30049011;006;Medicamentos c/Estreptoquinasa acondicionados p/la venta por menor
30045090;006;Medicamentos c/vitaminas ncop.,acondicionados p/la venta por menor
30045060;006;Acido retinoico acondicionado p/la venta por menor
30045050;006;Medicamentos c/D-Pantotenato de calcio,Vitamina D3(colecalciferol),acondicionados p/la venta por menor
30045040;006;Medicamentos c/Vitamina A1(retinol)o derivados,acondicionados p/la venta por menor
30039087;006;Medicamentos c/clorh.de Tizanidina,maleato acido de Timolol,Furazolidona,Ketoconazol,s/acondicionar p/la venta por menor
30039086;006;Medicamentos c/Furosemida,Clortalidona,Clormezanona,s/acondicionar p/la venta por menor
90160090;006;Balanzas sensibles a un peso > a 0,2mg.y <= a 5cg.
90159010;006;Partes y accesorios de instrumentos y aparatos de fotogrametria
90158010;006;Molinetes hidrometricos
90154000;006;Instrumentos y aparatos de fotogrametria
90153000;006;Niveles
90152010;006;Teodolitos y taquimetros c/sistema de lectura por prisma o micrometro optico y precision de lectura de 1 segundo
90151000;006;Telemetros
90148010;006;Sondas acusticas(ecobatimetros) o de ultrasonido(sonar o similares)
90142090;006;Instrumentos y aparatos p/navegacion aerea o espacial,ncop.
90142030;006;Inclinometros
90142020;006;Pilotos automaticos
90141000;006;Brujulas,incluidos los compases de navegacion
90138010;006;Dispositivos de cristal liquido (LCD),ncop.
90132000;006;Laseres,excluidos los diodos laser
90131090;006;Periscopios,visores p/maquinas,aparatos o instrumentos del cap.90 o la seccion XVI
90129010;006;Partes y accesorios de microscopios electronicos
90121010;006;Microscopios electronicos,excluidos opticos y difractografos
90119010;006;Partes y accesorios p/microscopios opticos p/fotomicrografia,cinefotomicrografia y microproyeccion
90112020;006;Microscopios opticos p/cinefotomicrografia
87035000;006;Vehiculos ncop. equipados para la propulsion con motor de embolo (piston), de encendido por compresion (diesel o semi-diesel) y con motor electrico, excepto los que se puedan cargar mediante conexion a una fuente externa de alimentacion electrica
87019410;006;Tractores ncop., con motor de potencia > a 75 kW pero < o = a 130 kW, especialmente dise?ados para arrastrar troncos
85395000;006;Lamparas y tubos de diodos emisores de luz (LED)
85284220;006;Monitores de tubos de rayos catodicos policromaticos
85285210;006;Monitores aptos para ser conectados directamente y dise?ados para ser utilizados con una maquina automatica para tratamiento o procesamiento dedatos de la partida 84.71. Monocromaticos
84652000;006;Centros de mecanizado ( maquinas herramienta (incluidas las de clavar,grapar, encolar o ensamblar de otro modo) para trabajar madera, corcho, hueso, caucho endurecido, plastico rigido o materias duras similares)
84561219;006;Maquinas herramientas de control numerico que operen mediante haces de luz o de fotones, excepto laser, excepto las de 8456.12.11
84244900;006;Pulverizadores no portatiles para agricultura u horticultura
69072200;006;Placas y baldosas de ceramica, para pavimentacion o revestimiento, excepto las de las subpartidas 6907.30 y 6907.40, con un coeficiente de absorcion de agua > al 0,5 % pero < o = al 10%, en peso
63042000;006;Mosquiteros para camas especificados en la Nota 1 de subpartida de este capitulo
40117090;006;Neumaticos de caucho,nuevos, de los tipos utilizados en vehiculos y maquinas agricolas o forestales, excepto los de 4011.70.10
39191020;006;Placas,laminas.hojas,cintas,tiras y demas formas planas,autoadesivas de plasticos, en rollos de anchura < o= a 20cm de poli(cloruro de vinilo)
38249939;006;Mezclas y preparaciones para caucho o plastico y demas mezclas y preparaciones para endurecer resinas sinteticas, colas, pinturas o para otros usos similares ncop.
25174900;006;Granulos,tasquiles y polvo de piedras excluido marmol
25172000;006;Macadan de escorias o de desechos industriales similares
27101919;006;Querosenos excluido de aviacion
27090090;006;Aceites crudos de mineral bituminoso
27082000;006;Coque de brea
27081000;006;Brea
27079100;006;Aceite de creosota
27074000;006;Naftaleno
27073000;006;Xiloles
27072000;006;Toluoles
20097900;006;Jugo de manzana excluido de  valor Brix <= a 20
20097100;006;Jugo de manzana de valor Brix <= a 20
20096100;006;Jugo de uva(incluido el mosto)de valor Brix <= a 30
20094900;006;Jugo de anana(pi?a)excluido de valor Brix<= a 20
20093900;006;Jugos de agrios(citrus)s/fermentar y s/adicion de alcohol,excluidos naranjas,pomelos o toronja
20092900;006;Jugo de toronja o pomelo excluido de valor Brix <= a 20
20091900;006;Jugo de naranja s/fermentar y s/adicion de alcohol,excluido congelado
20091100;006;Jugo de naranja s/fermentar y s/adicion de alcohol ,congelado
20089100;006;Palmitos preparados en formas ncop.
20088000;006;Frutillas preparadas en formas ncop.
20087010;006;Duraznos preparados en formas ncop.,en envases <= a 5 kg.
19059020;006;Galletas
19059010;006;Pan de sandwich o de molde
19054000;006;Pan tostado y productos similares tostados
19053100;006;Galletas dulces c/adicion de edulcorante
19052090;006;Pan de especias excluido pan dulce
19051000;006;"Pan crujiente llamado ""Knackebrot"""
06039000;006;Flores y capullos excluidos frescos
06029090;006;Plantas vivas,ncop.
06029089;006;Plantas p/transplantar,ncop.
06029083;006;Plantas de cafe p/transplantar
03025600;006;Bacaladillas frescas o refrigeradas  excluido en filetes
84289030;006;Encajonadoras o desencajonadoras,de ciclos/minuto <= a 10
15179010;006;Mezclas de aceites refinados,en envases <= a 5 l.excluidos los hidrogenados y refinados
15171000;006;Margarina excluida la margarina liquida
15161000;006;Grasas y aceites animales hidrogenados,interesterificados,reesterificados o elaidinizados
15159090;006;Grasas y aceites vegetales fijos ncop.
15153000;006;Aceite de ricino
15152910;006;Aceite de maiz refinado,en envases <= a 5 l.
15152100;006;Aceite de maiz en bruto
15151900;006;Aceite de lino excluido en bruto
15151100;006;Aceite de lino en bruto
03051000;006;"Harina,polvo y ""pellets""  de pescado,p/alimentacion humana"
03023100;006;Albacoras o atunes blancos,frescos o refrigerados  excluido en filetes
29419033;006;Cefaclor y Cefalexina monohidratos,Cefalotina sodica
29419032;006;Cefoperazona y sus sales,Cefazolina sodica
29419031;006;Ceftriaxona y sus sales
29419029;006;Lincomicinas y sus derivados,sales de estos productos,ncop.
29419012;006;Rifampicina(Rifamicina AMP)
29419011;006;Rifamicina S
29415090;006;Derivados de eritromicina,ncop.
29415020;006;Eritromicina y sus sales
29415010;006;Claritromicina
29414019;006;Esteres de cloranfenicol,ncop.
29414011;006;Cloranfenicol,su palmitato,succinato y hemisuccinato
29413032;006;Sales de minociclina
29413031;006;Minociclina
30029099;006;Cultivos de microorganismos y productos similares ncop.
30029094;006;Ricina
30029030;006;Tuberculinas
30029020;006;Antitoxinas de origen microbiano
30029010;006;Reactivos de origen microbiano p/diagnostico
30023090;006;Vacunas p/medicina veterinaria ncop.
30023080;006;Vacunas p/veterinaria combinadas contra las enfermedades citadas en el item 3002.30.70
30023060;006;Vacunas contra la fiebre aftosa
30023040;006;Vacuna contra el distemper
30023020;006;Vacuna contra la coccidiosis
29372939;006;Fluocortolona y sus derivados excluido valerato de difluocortolona
29309035;006;Metomil
29309034;006;Acido 2-hidroxi-4-(metiltio)butanoico y su sal calcica
29309032;006;3-(Metiltio)propanal,Aldicarb
29413020;006;Oxitetraciclina
29413010;006;Clorhidrato de tetraciclina
29412010;006;Sulfatos de estreptomicinas
29411090;006;Penicilinas y sus derivados,sales de estos productos,ncop.
29411043;006;Penicilina G procainica
29411042;006;Penicilina G benzatinica
29411031;006;Penicilina V potasica
29411020;006;Amoxicilina y sus sales
29411010;006;Ampicilina y sus sales
29400094;006;Lactogluconato de calcio
29400093;006;Maltitol
29400029;006;Sales y esteres del acido lactobionico,ncop.
29400023;006;Bromolactobionato de calcio
30063018;006;Preparaciones opacificantes p/radiologia a base de iotalamato de sodio,de meglumina o de sus mezclas
30063017;006;Preparaciones opacificantes p/radiologia a base de ioversol
30063013;006;Preparaciones opacificantes p/radiologia a base de Iopamidol
30063012;006;Preparaciones opacificantes p/radiologia a base de iocarmato de Dimeglumina
30061020;006;Ligaduras esteriles de acero inoxidable,p/cirugia u odontologia
30059020;006;Campos quirurgicos de telas s/tejer
30059019;006;Apositos reabsorbibles ncop.
30059012;006;Apositos reabsorbibles,de copolimeros de acido glicolico y de acido lactico
30051090;006;Apositos y similares,c/1 capa adhesiva,ncop.
30051050;006;Apositos c/1 capa adhesiva,c/dispositivo de cierre p/cerrar heridas
30051040;006;Apositos c/1 capa adhesiva,c/obturador,p/colostomia(conos obturadores)
30049099;006;Medicamentos ncop.,acondicionados p/la venta por menor
30049095;006;Medicamentos c/Propofol,Busulfano,acondicionados p/la venta por menor
30049094;006;Medicamentos c/Silimarina acondicionados p/la venta por menor
30049076;006;Medicamentos c/Furosemida,Clortalidona,Clormezanona,acondicionados p/la venta por menor
30023010;006;Vacuna contra la rabia
30022028;006;Vacuna anticatarral y antipiogena acondicionada p/la venta por menor
30022027;006;Otras vacunas triples ncop.acondicionada p/la venta por menor
30022026;006;Vacuna contra la rubeola,sarampion y paperas acondicionada p/la venta por menor
30022023;006;Vacuna contra la hepatitis B acondicionada p/la venta por menor
30022022;006;Vacuna contra la poliomielitis acondicionada p/la venta por menor
30022021;006;Vacuna contra la gripe acondicionada p/la venta por menor
30022015;006;Vacuna contra la meningitis s/acondicionar p/la venta por menor
30022014;006;Vacuna contra el sarampion s/acondicionar p/la venta por menor
30022012;006;Vacuna contra la poliomielitis s/acondicionar p/la venta por menor
29372910;006;Metilprednisolona y sus derivados
29372399;006;Estrogenos y progestogenos ncop.
29372391;006;Acetato de etinodiol
29372370;006;Linestrenol
29372359;006;Esteres y sales de alilestrenol
29372351;006;Alilestrenol
29372342;006;Fempropionato de estradiol(17-(3-fenilpropionato)de estradiol)
29372341;006;Hemisuccinato de estradiol
29372331;006;Estriol y su succinato
29372329;006;Norgestrel y sus derivados ncop.
29372322;006;DL-Norgestrel
29372310;006;Medroxiprogesterona y sus derivados
29372239;006;Fluocortolona y sus derivados,excluido valerato de diflucortolona
29372231;006;Valerato de diflucortolona
29372229;006;Triamcinolona y sus derivados,excluidos el acetonido
29372221;006;Acetonido de triamcinolona
29372140;006;Prednisolona(dehidrohidrocortisona)
29372120;006;Hidrocortisona
29372110;006;Cortisona
29371950;006;Oxitocina
29371940;006;Menotropinas
29371930;006;PMSG(gonadotropina serica)
29371920;006;HCG(gonadotropina corionica)
29371200;006;Insulina y sus sales
29371100;006;Somatrotopina,sus derivados y analogos estructurales
90112010;006;Microscopios opticos p/fotomicrografia
90111000;006;Microscopios estereoscopicos
90109090;006;Partes y accesorios de aparatos o material de laboratorios foto/cinematograficos,ncop.
90106000;006;Pantallas de proyeccion
34012090;006;Jabones excluidos de tocador,en formas ncop.
34012010;006;Jabon de tocador,en formas ncop.
34011110;006;Jabones medicinales en panes o similares,papel,guatas y telas s/tejer impregnadas en ellos
33074900;006;Preparaciones p/perfumar o desodorizar locales incluso p/ceremonias religiosas,ncop.
33073000;006;Sales perfumadas y otras preparaciones p/el ba?o
33072090;006;Desodorantes y antitranspirantes corporales excluido liquidos
33071000;006;Preparaciones p/afeitar o p/antes o despues del afeitado
35030090;006;Ictiocola y colas de origen animal excluidas colas de la caseina
35030012;006;Gelatina de oseina de pureza < al 99,98%
35030011;006;Gelatina de oseina de pureza >=al 99,98%
35029090;006;Albuminas,albuminatos y otros derivados,ncop.
35021900;006;Ovoalbumina excluida seca
35021100;006;Ovoalbumina seca
35019020;006;Colas de caseina
35011000;006;Caseina
34070020;006;Preparaciones llamadas ceras p/odontologia
